bisai_id,cold,win,draw,lose
895802,big_cold,1.95,3.6,5.5
874798,normal,4.0,7.0,16.5
878748,big_cold,2.06,4.25,5.0
878668,big_cold,3.02,3.5,2.65
881452,little_cold,3.8,3.51,2.4
859552,normal,3.5,3.35,2.58
856602,big_cold,4.4,4.65,1.93
922378,little_cold,4.33,4.2,1.91
887637,normal,2.25,3.55,4.0
906059,little_cold,2.0,4.0,7.2
876791,normal,2.7,3.55,2.86
878669,little_cold,2.15,3.6,4.68
878670,normal,2.12,3.75,4.75
877014,normal,1.4,6.5,12.38
866576,normal,2.2,4.08,4.35
922816,little_cold,2.66,3.55,3.85
886238,normal,1.53,4.75,8.8
911586,normal,3.1,3.15,3.0
847016,normal,1.52,5.8,10.17
903767,normal,2.87,3.6,3.26
879914,normal,1.55,5.0,9.0
922376,normal,1.25,7.0,14.0
859551,little_cold,3.2,3.5,3.1
905176,big_cold,6.15,3.82,1.84
895493,big_cold,2.67,3.22,3.6
904744,normal,3.2,3.25,2.85
896912,normal,1.29,10.5,31.0
878751,big_cold,2.9,3.58,2.7
847011,normal,2.55,3.77,3.11
895800,normal,4.29,3.46,2.4
922355,little_cold,4.05,3.6,2.5
888977,big_cold,2.36,3.55,3.26
922167,little_cold,1.65,4.2,8.5
905786,big_cold,5.25,3.3,2.15
878749,big_cold,3.0,3.75,2.7
905794,normal,2.4,3.4,6.07
885394,normal,1.51,5.5,9.0
878939,little_cold,6.8,4.5,1.72
895498,big_cold,3.9,3.42,2.38
920102,big_cold,2.34,3.68,3.7
876446,normal,1.44,5.75,13.0
886251,normal,1.44,5.31,10.0
856599,little_cold,1.7,4.35,3.7
886236,little_cold,1.57,4.6,7.5
922363,little_cold,5.18,4.06,1.8
906050,normal,1.77,3.95,6.5
859523,normal,2.37,3.62,4.24
884391,normal,1.87,3.87,5.8
894544,normal,18.11,7.0,1.4
866572,big_cold,2.77,4.19,4.96
847013,normal,2.8,3.81,3.4
885029,normal,1.7,4.25,6.1
905156,little_cold,1.71,3.95,7.35
868014,normal,2.25,3.44,5.0
885034,normal,2.3,3.5,4.0
859522,normal,1.83,3.85,5.7
847014,normal,1.8,4.0,5.4
904050,normal,2.17,3.6,5.5
903768,normal,2.44,3.9,3.14
903782,normal,2.52,3.28,3.4
891534,normal,2.37,3.6,3.49
881455,normal,1.5,5.14,9.4
889260,normal,1.87,4.15,6.9
881450,big_cold,2.3,3.56,3.8
892922,little_cold,2.12,3.36,4.3
891528,normal,1.12,18.0,45.0
892915,little_cold,2.16,3.3,4.23
877029,normal,7.7,4.45,1.73
885030,big_cold,2.4,3.7,3.46
921049,big_cold,3.2,3.4,2.61
866560,normal,1.65,4.58,6.75
866575,normal,1.33,8.2,21.0
847015,normal,1.75,5.11,6.65
892918,big_cold,2.2,3.4,4.0
874806,little_cold,3.91,3.44,2.9
876420,normal,5.25,4.0,2.2
922372,little_cold,7.03,4.77,1.54
876983,big_cold,1.88,3.85,6.0
894554,little_cold,1.75,4.36,6.5
922339,normal,1.5,5.15,9.16
887652,big_cold,2.3,3.76,3.6
859510,normal,3.48,3.34,2.5
876632,big_cold,1.57,5.0,7.62
896918,normal,1.41,6.5,14.0
877022,little_cold,2.28,3.8,4.2
903766,normal,3.2,3.75,2.51
866573,normal,1.82,4.89,7.5
884708,normal,1.86,4.65,6.6
895801,little_cold,2.4,3.32,4.52
884403,normal,1.85,4.31,7.7
859532,big_cold,4.4,3.4,2.05
895804,normal,2.7,3.2,3.8
922371,normal,1.53,4.86,7.2
847017,big_cold,2.47,3.91,3.4
906079,normal,2.35,3.2,4.65
896114,little_cold,2.11,3.65,5.5
888975,normal,3.97,3.73,2.2
878671,little_cold,1.85,4.17,5.3
885863,normal,13.37,6.0,1.34
920104,normal,1.68,4.34,6.2
896119,little_cold,1.85,3.9,5.81
896116,normal,6.51,3.85,1.87
885864,normal,15.35,6.0,1.36
892917,normal,2.15,3.3,4.75
888976,little_cold,2.75,3.5,2.97
896914,little_cold,2.05,3.7,5.5
939027,normal,2.27,3.8,3.8
938643,little_cold,9.0,5.0,1.61
937060,big_cold,2.5,3.8,4.82
937051,normal,3.52,3.56,3.0
934890,normal,5.0,4.35,1.93
936978,big_cold,3.26,3.55,3.1
937050,little_cold,2.35,3.6,3.79
937053,normal,2.77,3.6,3.04
938087,little_cold,1.96,4.0,5.6
938095,little_cold,3.64,3.5,2.38
938086,normal,2.9,3.6,2.8
938093,normal,4.75,3.65,2.12
937059,little_cold,2.6,3.6,3.7
938091,normal,8.25,4.96,1.56
938104,normal,1.65,4.33,8.0
937049,normal,1.94,4.2,7.0
935975,normal,1.88,3.85,6.05
935978,normal,4.75,3.75,2.17
938773,big_cold,2.23,3.6,4.33
937057,little_cold,6.5,4.25,1.87
938106,normal,4.0,3.6,2.12
937061,normal,2.75,5.27,9.7
938088,big_cold,2.4,3.5,4.25
935790,normal,17.19,7.73,1.6
938641,normal,1.75,5.5,8.0
938089,little_cold,2.11,3.75,4.45
938085,normal,2.63,3.4,3.3
933620,little_cold,2.0,4.75,5.0
938630,normal,5.6,4.75,1.67
938322,normal,1.5,5.02,11.0
938696,little_cold,2.21,3.58,5.1
932415,normal,10.25,4.85,1.93
935633,little_cold,2.25,3.7,4.05
933639,big_cold,10.0,6.5,3.05
935798,normal,1.7,4.95,6.25
943027,normal,1.33,7.0,15.0
943029,little_cold,10.35,5.04,1.56
889022,normal,2.2,3.83,4.7
935770,little_cold,7.25,5.0,1.5
939363,big_cold,2.38,3.5,4.25
939362,big_cold,3.6,3.41,2.66
935797,little_cold,3.19,3.8,2.34
935829,big_cold,2.85,3.28,4.0
942620,normal,2.11,4.2,3.4
935771,normal,15.0,7.5,1.48
939360,normal,1.34,5.93,13.0
935813,little_cold,1.75,4.45,5.7
938323,big_cold,1.95,3.91,5.5
939361,little_cold,2.09,4.33,4.75
935631,little_cold,2.05,3.74,4.05
866517,normal,1.7,4.35,5.75
892852,little_cold,2.38,3.7,4.8
892851,normal,2.25,3.65,3.85
891462,big_cold,3.15,3.4,3.48
917667,big_cold,7.0,4.5,2.2
878618,little_cold,1.59,4.89,7.5
917390,normal,3.45,3.5,3.12
917671,normal,5.5,6.34,1.6
912170,big_cold,3.7,3.4,2.63
917822,little_cold,5.65,3.6,4.25
891461,normal,1.75,4.26,6.96
884979,big_cold,2.6,3.65,3.33
917380,normal,2.1,3.7,4.7
917669,normal,12.0,5.8,1.32
874314,normal,2.2,4.5,5.7
918534,normal,1.99,3.5,4.95
917664,little_cold,2.02,3.7,4.3
874315,normal,2.55,3.7,3.24
916133,normal,1.54,4.54,7.9
911570,big_cold,2.5,3.6,5.0
847623,normal,4.07,3.65,2.18
915722,normal,2.8,3.75,2.76
891455,big_cold,2.25,3.6,5.5
905646,big_cold,4.68,3.53,2.68
915482,normal,18.0,8.5,1.19
878721,little_cold,3.35,3.75,2.48
866513,normal,1.73,4.35,5.67
876403,normal,2.25,3.77,4.75
878617,normal,1.97,3.9,5.1
917379,normal,5.0,3.9,2.22
878615,normal,1.94,3.71,4.7
917381,normal,2.32,3.41,3.42
906921,normal,1.95,3.85,4.9
917386,normal,1.66,4.26,6.94
878616,normal,2.03,3.63,4.6
917666,normal,1.67,4.1,5.7
912173,normal,8.5,4.6,1.65
889220,big_cold,1.79,3.85,6.3
917824,normal,1.27,6.8,17.08
907237,little_cold,1.72,3.86,6.4
876391,normal,2.73,3.6,3.5
885356,normal,1.5,5.5,8.35
917668,normal,1.53,4.5,6.5
913778,big_cold,3.64,3.5,5.0
866518,little_cold,2.32,3.77,3.39
892853,little_cold,2.64,3.55,3.64
917389,normal,1.97,3.59,4.75
917823,normal,3.22,3.27,2.57
917383,little_cold,1.53,5.3,10.5
913789,normal,7.2,4.66,1.79
856571,little_cold,2.45,5.5,7.75
885352,little_cold,2.34,3.6,3.8
915164,normal,1.77,3.99,5.75
917665,normal,1.45,5.0,9.5
917387,normal,2.37,3.4,3.92
917382,normal,1.72,6.42,21.0
889214,normal,5.0,3.52,2.51
918535,big_cold,2.99,3.4,3.09
917821,normal,1.84,4.25,8.55
917388,little_cold,4.18,3.35,2.6
915720,normal,1.08,15.0,56.0
913783,normal,13.5,5.8,1.37
917384,little_cold,1.85,4.25,5.9
910901,normal,4.55,3.8,1.85
876388,big_cold,4.75,3.93,2.05
847659,normal,2.08,3.8,5.0
922074,big_cold,2.45,3.75,4.42
885374,little_cold,1.58,4.68,7.25
875476,little_cold,1.83,3.55,6.15
868126,big_cold,1.77,4.0,7.54
887633,little_cold,2.1,3.72,4.3
894543,big_cold,3.28,3.2,2.75
904763,big_cold,2.68,3.1,3.4
905791,little_cold,3.69,3.1,2.53
878672,normal,1.86,4.0,5.5
922083,normal,3.0,4.05,6.0
889253,normal,2.22,3.4,4.75
922343,little_cold,8.17,4.6,1.53
885037,normal,2.2,3.6,4.5
906046,normal,3.5,3.1,3.9
895990,normal,2.62,3.65,4.0
936979,little_cold,2.17,3.62,4.02
943786,normal,5.3,3.69,1.85
946038,normal,2.55,3.5,3.8
936000,normal,1.28,6.6,19.0
946039,big_cold,4.4,3.8,2.5
944146,little_cold,2.06,3.55,5.5
904094,big_cold,2.82,3.3,3.3
936035,little_cold,2.53,3.36,4.0
943779,little_cold,1.26,6.8,11.2
946042,normal,5.6,3.95,2.38
943781,normal,1.36,5.25,9.2
945107,normal,1.41,4.65,9.0
933669,normal,1.32,7.0,13.0
946048,normal,4.25,3.8,2.15
940907,normal,3.22,4.9,5.75
943917,normal,1.57,4.3,7.3
943787,normal,1.82,3.88,5.9
941762,big_cold,2.22,3.5,3.89
943780,little_cold,1.35,6.0,12.5
940911,little_cold,1.7,5.0,7.0
943778,normal,4.5,3.6,1.99
904096,little_cold,1.8,4.0,8.8
946045,normal,5.7,4.3,2.03
946037,normal,7.88,4.46,1.7
943782,little_cold,3.5,3.4,2.5
935638,normal,1.59,4.33,6.8
943785,normal,4.0,3.3,2.6
943783,normal,1.33,6.0,14.0
895991,normal,2.25,3.5,4.77
935999,normal,2.19,3.4,4.65
943784,big_cold,2.33,3.4,3.42
935643,normal,2.7,3.65,2.8
946041,normal,10.23,4.9,1.47
941777,normal,4.0,3.4,2.27
895988,little_cold,2.32,3.45,5.5
944153,big_cold,3.0,3.4,2.6
895985,normal,2.45,3.2,4.22
946036,big_cold,4.33,5.8,9.75
895986,normal,2.19,3.45,5.02
903802,normal,2.32,3.35,5.25
895989,normal,2.02,3.5,5.07
895987,normal,4.33,3.55,3.1
907487,normal,16.0,5.59,1.55
881407,little_cold,5.6,3.9,1.91
876490,little_cold,3.35,3.65,2.5
905740,normal,3.88,3.65,2.2
854202,little_cold,1.61,4.9,8.0
915942,little_cold,2.45,3.22,3.53
857077,big_cold,3.36,3.4,2.4
896065,normal,5.1,4.99,2.15
884354,normal,2.26,3.5,3.71
875420,little_cold,1.98,3.4,5.4
889209,big_cold,2.02,3.85,5.2
855380,normal,2.5,3.6,2.97
905128,normal,1.55,4.85,8.15
856294,normal,2.37,3.8,4.0
847626,normal,1.88,4.2,5.25
854195,big_cold,3.3,3.65,3.32
894514,big_cold,3.85,3.5,2.16
904669,little_cold,1.8,4.0,6.07
854201,normal,3.3,4.19,5.26
881408,normal,2.39,3.55,3.81
866500,big_cold,2.75,3.7,3.02
857085,normal,1.46,4.6,9.2
891448,little_cold,2.52,3.4,3.7
895451,normal,1.67,4.1,8.7
915646,little_cold,7.0,4.5,7.5
896170,normal,2.7,3.7,3.06
896169,normal,3.65,3.85,2.3
896171,normal,2.8,3.75,3.0
896174,normal,2.12,3.75,4.0
894586,little_cold,1.3,5.65,13.8
896176,normal,1.48,5.5,11.2
894587,normal,2.2,3.4,4.37
891723,normal,1.7,5.0,8.0
933448,little_cold,1.9,4.4,6.75
930513,normal,2.3,3.7,4.1
896275,normal,2.7,4.03,3.4
939455,little_cold,3.2,3.15,2.89
885175,normal,2.3,3.75,3.8
884548,normal,2.32,3.75,3.78
929753,little_cold,2.61,3.5,3.0
895973,normal,1.95,3.65,6.15
930514,big_cold,2.05,3.85,4.25
933481,little_cold,1.84,4.14,6.5
933479,normal,1.59,4.75,7.5
941862,big_cold,2.17,3.6,3.85
928306,little_cold,3.6,3.9,2.46
938820,little_cold,2.26,4.6,9.0
875657,normal,3.6,3.3,2.62
883135,normal,2.37,4.2,3.5
943946,normal,3.9,3.9,2.69
905232,normal,2.85,3.45,3.3
943945,big_cold,2.0,4.31,5.6
945464,normal,3.54,3.8,5.5
931488,normal,1.45,5.8,14.0
939421,big_cold,2.25,3.35,3.86
905241,little_cold,37.0,8.5,1.3
896270,little_cold,2.4,3.55,3.7
938827,normal,5.75,3.8,1.95
885454,normal,8.5,4.75,1.58
877155,big_cold,6.5,4.25,1.9
905035,big_cold,3.05,3.3,3.1
943943,normal,1.57,5.0,6.94
907525,normal,2.13,3.4,5.05
883150,normal,2.46,3.75,3.85
877172,little_cold,2.15,3.85,4.33
897038,little_cold,7.0,4.5,1.72
938782,little_cold,3.0,3.25,2.77
897033,normal,12.0,5.8,1.51
891682,normal,2.04,4.0,5.55
881255,normal,2.55,3.41,3.02
935723,big_cold,5.95,3.75,2.4
895956,normal,3.0,3.3,2.87
876470,normal,3.2,3.38,3.4
889013,little_cold,2.4,3.45,3.3
937251,little_cold,5.57,5.5,1.53
935724,normal,1.35,5.75,13.0
897035,normal,1.75,4.3,6.3
933983,normal,1.95,3.74,4.96
905281,little_cold,1.7,4.35,9.9
938778,big_cold,3.6,3.25,2.77
876499,big_cold,1.95,3.88,4.85
881518,normal,1.75,4.08,6.32
876598,normal,1.8,3.92,6.17
937245,normal,1.85,4.3,4.1
885899,normal,11.0,5.3,1.5
885147,little_cold,2.1,3.7,5.0
927119,normal,2.2,3.0,4.33
932657,normal,3.85,3.2,2.6
905900,normal,2.75,3.16,3.5
938971,big_cold,2.46,3.45,3.36
932654,normal,3.54,3.25,2.68
935795,normal,1.53,5.08,8.05
940524,big_cold,5.1,3.88,1.92
881516,big_cold,2.52,3.35,3.13
937246,big_cold,3.4,3.7,3.16
878805,little_cold,2.24,4.05,4.85
876475,normal,6.55,4.2,1.7
929061,little_cold,1.55,4.7,8.06
932650,normal,2.8,3.15,3.34
937249,little_cold,2.54,3.5,2.73
897040,normal,6.8,4.35,1.8
891689,big_cold,2.95,3.5,3.75
932653,normal,2.47,3.25,3.8
893071,normal,1.71,4.25,8.5
895626,little_cold,1.2,8.5,26.0
941113,normal,1.75,4.5,5.5
874994,normal,1.59,5.1,10.5
933970,big_cold,2.5,3.4,3.25
893068,big_cold,1.89,3.6,5.68
938738,normal,2.42,3.45,3.4
880029,little_cold,13.5,6.25,1.35
939213,normal,17.0,7.0,1.32
876622,little_cold,2.4,3.4,3.7
877167,normal,1.8,4.5,7.0
880036,normal,1.49,5.5,9.0
927121,normal,3.5,3.2,2.42
904085,big_cold,1.81,3.5,7.2
880064,normal,3.05,3.55,2.88
884535,normal,3.3,3.46,2.67
939981,big_cold,2.82,3.15,3.3
885435,normal,1.9,4.2,5.3
931095,normal,4.6,4.09,2.47
905240,normal,1.26,10.0,23.0
895952,normal,2.23,3.4,4.5
895624,normal,2.49,3.22,4.1
878806,little_cold,2.6,3.67,3.32
904925,normal,1.85,3.8,7.11
926795,normal,1.62,4.9,10.5
893067,normal,2.65,3.25,4.38
926872,little_cold,2.61,3.5,2.9
940183,little_cold,3.3,3.6,2.53
885149,big_cold,2.6,3.3,3.49
940389,normal,2.04,4.15,3.88
933635,little_cold,2.2,7.0,10.0
939978,normal,1.69,4.25,7.04
877153,normal,9.0,4.5,1.71
929068,big_cold,2.46,3.62,3.75
932655,big_cold,2.49,3.3,3.88
874979,normal,6.5,4.35,1.77
888998,big_cold,2.63,3.45,3.0
876597,little_cold,3.62,3.8,2.3
907524,normal,2.77,3.1,3.22
929064,normal,2.15,3.8,4.0
884842,normal,9.5,5.5,1.53
895953,normal,3.65,3.1,2.7
879031,normal,17.0,7.3,1.28
911609,big_cold,1.99,3.29,6.0
938726,big_cold,2.5,3.32,3.4
884843,little_cold,2.88,3.6,2.94
933631,big_cold,3.2,5.0,5.5
932652,normal,4.05,3.3,2.34
905915,little_cold,1.7,3.88,8.73
929067,normal,1.95,3.99,4.95
926809,little_cold,2.01,3.6,4.64
939881,normal,1.8,5.2,8.69
891691,normal,1.24,11.5,29.0
927117,little_cold,2.48,3.2,3.43
929066,normal,2.22,3.63,4.68
933989,little_cold,2.12,3.7,4.88
885439,little_cold,2.66,3.6,3.25
932451,little_cold,3.84,3.7,2.45
897029,normal,2.45,3.4,3.75
933636,little_cold,3.5,4.65,2.0
885154,normal,2.17,3.7,4.5
905909,little_cold,2.15,3.35,5.35
938780,normal,1.7,4.0,7.5
880038,normal,5.25,4.05,1.8
938788,normal,2.96,3.18,3.35
876588,little_cold,2.8,3.45,3.11
931102,normal,2.19,3.88,4.0
926819,little_cold,2.3,3.65,3.58
881519,normal,4.55,3.5,2.14
897039,normal,1.36,7.0,13.0
896256,normal,2.03,3.6,5.1
895959,big_cold,1.94,3.6,6.08
928498,normal,2.47,3.95,4.55
923013,little_cold,5.9,3.9,2.0
904088,little_cold,2.02,3.49,6.09
891687,little_cold,3.2,3.65,4.2
933949,big_cold,2.3,3.55,4.0
878803,normal,4.1,3.9,2.2
939871,normal,5.24,3.8,2.12
896255,little_cold,4.8,3.95,1.92
937561,big_cold,3.2,3.8,3.15
895957,big_cold,2.9,3.25,3.3
927122,normal,2.75,3.1,3.0
932651,little_cold,2.03,3.4,5.8
888999,big_cold,2.85,3.45,2.78
893072,big_cold,2.75,3.1,3.32
881520,little_cold,2.95,3.35,3.0
876521,little_cold,3.14,3.4,2.97
938781,normal,3.05,3.1,3.12
926860,normal,1.7,4.52,7.52
884479,little_cold,1.44,6.1,14.04
933957,normal,1.8,3.95,5.92
938481,normal,2.42,3.4,3.2
932656,normal,2.15,3.6,4.9
874980,little_cold,3.0,3.4,3.18
941114,big_cold,2.55,3.85,3.55
938785,normal,2.25,3.25,4.8
895955,normal,2.08,3.35,5.41
937244,little_cold,2.45,4.15,2.8
897037,normal,1.41,6.5,15.0
876848,normal,1.6,5.7,8.0
927123,little_cold,2.32,3.3,6.0
905282,little_cold,3.86,3.21,2.64
938779,big_cold,1.62,4.25,9.5
895619,normal,2.02,3.44,4.8
905237,normal,3.38,3.3,2.63
891690,normal,2.45,3.6,4.0
896250,big_cold,2.25,3.9,5.0
897036,normal,9.0,4.8,1.7
883138,big_cold,2.75,3.7,2.9
927118,normal,2.05,3.4,4.95
938966,little_cold,2.4,3.45,3.78
927120,normal,2.6,3.15,3.3
929065,normal,2.08,3.89,5.35
905910,normal,1.63,4.95,8.9
895958,little_cold,2.17,3.41,5.25
895954,normal,2.8,3.4,3.66
889015,normal,3.25,3.6,2.5
896257,little_cold,1.69,4.5,7.0
923578,big_cold,2.55,3.5,3.0
888996,normal,2.05,3.6,4.4
868132,normal,1.56,4.85,9.0
922992,big_cold,2.96,3.5,2.85
862620,little_cold,1.3,6.5,12.5
867875,little_cold,2.05,3.44,4.55
862735,big_cold,2.38,3.37,3.8
868118,normal,6.6,4.05,1.91
868071,big_cold,3.07,3.36,2.81
868119,big_cold,2.27,3.49,4.05
922817,big_cold,2.9,3.5,2.9
923566,normal,10.0,4.2,1.77
923408,little_cold,2.88,3.62,2.61
923574,normal,1.32,6.5,13.0
888974,little_cold,4.25,3.5,4.5
923525,normal,1.93,5.0,7.42
921917,little_cold,2.0,3.7,5.15
866529,normal,3.24,3.65,2.63
882889,normal,11.2,6.11,1.46
882890,big_cold,2.45,3.76,3.28
882895,big_cold,2.93,3.65,2.52
877665,little_cold,3.15,3.51,2.57
884351,normal,3.55,3.4,2.42
875439,normal,2.0,3.4,5.6
904683,big_cold,2.71,3.25,3.17
877667,normal,2.21,3.8,4.02
884678,normal,1.93,4.0,5.49
881419,big_cold,2.25,3.45,4.2
882893,normal,2.81,3.81,2.55
863887,normal,2.69,3.65,3.55
889225,normal,5.0,3.6,2.06
882892,little_cold,2.88,3.65,2.65
882904,big_cold,2.53,3.77,3.42
868976,normal,1.75,4.07,7.4
897510,normal,1.4,5.6,11.25
896080,big_cold,2.6,3.4,3.15
874743,normal,2.2,3.44,4.15
903815,normal,24.0,11.5,1.17
917651,normal,6.25,4.3,1.82
875436,normal,2.4,3.3,4.16
891476,normal,2.05,3.8,5.1
862701,normal,1.8,3.9,5.5
875442,normal,3.4,3.15,2.87
846981,normal,2.86,3.65,2.86
895473,big_cold,3.24,3.2,3.0
882894,normal,2.4,3.8,3.42
886161,little_cold,1.85,4.4,6.03
907239,big_cold,1.67,4.1,7.55
884996,normal,2.35,3.7,3.7
882902,normal,2.67,3.8,3.14
875434,little_cold,2.53,3.2,3.81
877671,normal,2.78,3.55,3.2
877736,little_cold,2.15,3.82,4.0
897517,normal,7.0,4.65,1.95
875437,normal,2.25,3.7,6.34
876402,normal,2.55,3.52,3.48
879873,normal,2.41,3.75,3.4
897516,normal,2.75,3.9,2.88
876960,little_cold,1.89,4.05,5.25
884999,normal,2.67,3.7,3.4
885001,little_cold,2.85,3.7,3.25
903632,normal,1.8,4.95,10.5
854955,normal,3.1,3.95,2.44
882891,big_cold,1.57,5.6,9.4
903745,big_cold,2.4,3.65,3.95
877668,little_cold,1.55,4.95,8.0
875433,little_cold,1.96,3.6,5.0
882908,little_cold,3.25,3.7,2.45
875441,little_cold,2.82,3.1,3.55
868978,normal,1.92,3.7,5.1
884333,normal,3.6,3.35,2.68
917829,normal,3.22,3.45,5.88
878907,normal,4.2,3.7,2.45
876482,big_cold,3.0,3.5,3.03
875435,big_cold,2.11,3.4,4.6
851220,big_cold,4.9,3.9,2.02
906004,normal,2.64,3.2,3.22
955437,normal,2.08,3.56,4.9
962524,little_cold,2.25,3.8,3.7
956218,normal,2.25,4.11,4.0
956213,big_cold,2.15,4.05,4.55
955453,normal,1.51,4.55,8.0
1013727,little_cold,1.91,4.15,5.02
1002625,normal,2.6,3.54,4.0
1006958,little_cold,3.12,3.45,3.05
956211,big_cold,2.6,3.7,2.94
953846,normal,2.35,3.5,4.0
1002622,big_cold,2.41,3.7,5.0
984198,normal,2.6,3.16,3.66
960434,normal,3.9,4.0,2.35
955434,little_cold,1.55,4.6,8.81
1013903,normal,2.8,3.75,2.31
955436,normal,4.0,3.6,2.42
955448,big_cold,2.15,3.5,4.25
962158,big_cold,2.69,3.74,3.2
974507,normal,2.2,3.5,4.5
973957,little_cold,2.61,3.37,3.4
1010299,little_cold,11.25,4.6,3.43
955449,big_cold,3.04,3.4,3.1
1012589,big_cold,4.2,3.5,2.16
980259,little_cold,2.25,3.4,4.38
1006675,normal,3.8,3.54,3.05
1013788,big_cold,1.45,4.5,6.85
984192,normal,2.85,3.13,3.97
972296,little_cold,2.44,3.43,3.65
1013464,normal,2.42,3.8,3.85
1013894,normal,2.73,3.75,2.55
1012590,little_cold,4.1,3.55,2.09
980251,normal,2.1,3.35,4.8
1002624,normal,1.16,11.75,30.75
1010376,normal,6.0,3.9,2.1
955895,little_cold,1.95,4.0,4.8
955439,normal,1.85,4.3,9.1
956217,little_cold,1.55,4.9,8.0
960251,little_cold,1.3,7.3,13.25
1013904,normal,1.9,4.02,4.29
1007008,big_cold,2.6,3.55,3.2
960257,little_cold,2.65,3.6,3.0
1010375,little_cold,3.0,3.4,2.92
962469,normal,2.67,3.65,3.45
953851,little_cold,2.32,3.45,3.96
956216,normal,1.4,6.25,9.5
957857,little_cold,3.2,3.6,2.86
961086,little_cold,2.6,3.45,3.2
956214,normal,2.05,4.1,4.35
991990,normal,2.38,3.75,3.36
956212,normal,2.71,3.8,2.85
1006687,normal,1.45,5.5,11.0
956215,little_cold,1.93,4.05,4.55
967152,little_cold,1.46,4.9,11.0
961768,normal,2.68,3.51,2.97
955423,normal,2.27,3.35,3.8
1013789,little_cold,6.23,3.95,1.84
1006741,little_cold,4.55,3.65,2.08
969350,normal,1.4,5.6,11.4
1003501,big_cold,1.74,3.9,7.03
1009632,little_cold,7.5,5.0,1.87
954211,normal,2.0,3.75,5.0
960255,big_cold,4.95,4.0,2.06
967556,little_cold,2.14,3.85,4.8
1013763,little_cold,3.24,3.39,2.34
960253,normal,2.61,3.6,3.01
969344,normal,2.43,3.42,3.66
1041413,normal,2.1,3.25,4.77
1027532,little_cold,2.41,3.4,4.02
1042760,normal,2.5,3.8,5.0
1027528,little_cold,2.95,3.3,2.96
1031534,normal,4.9,3.75,1.85
1028304,normal,2.19,3.75,5.3
1042827,big_cold,2.68,3.75,2.71
1041751,big_cold,2.9,3.85,3.0
1033915,normal,1.51,5.02,10.0
1027530,normal,3.0,3.2,2.82
1013307,little_cold,3.32,3.88,2.38
1041743,normal,15.0,8.5,1.3
1013811,little_cold,14.0,7.35,2.9
1041742,normal,1.11,13.0,34.0
1042750,little_cold,3.31,4.3,2.02
1038035,normal,5.55,4.02,1.75
1009884,big_cold,3.86,3.65,2.3
1013311,normal,1.72,4.6,7.8
1025416,normal,1.5,5.0,10.0
1002186,big_cold,1.83,4.4,5.7
1027213,big_cold,3.0,3.55,2.75
1025888,normal,2.2,6.35,11.0
1015053,normal,2.68,3.25,4.2
1031282,normal,1.49,5.33,7.2
1042826,little_cold,3.85,3.7,2.6
1027527,normal,2.27,3.25,4.15
1031284,little_cold,1.95,4.45,4.7
1026463,little_cold,2.4,3.75,3.35
1033192,normal,2.54,3.54,3.67
1027523,big_cold,2.1,3.4,5.03
1042756,normal,3.2,3.8,2.49
1040351,big_cold,2.7,3.3,3.3
1042744,big_cold,3.23,4.55,2.08
1041741,big_cold,14.75,6.75,1.35
1031287,normal,2.85,3.91,2.6
1036809,big_cold,4.22,4.15,1.95
1027531,big_cold,1.95,3.5,5.5
1033194,normal,2.3,3.66,3.6
1027524,little_cold,4.02,3.25,3.81
1012008,little_cold,2.35,3.85,3.6
1036987,little_cold,2.65,3.25,3.36
1042688,little_cold,1.11,13.0,51.0
1017108,normal,3.2,4.0,2.75
1009212,little_cold,1.35,5.75,8.0
1013810,normal,1.05,26.0,101.0
1027529,normal,3.32,3.4,2.66
1009217,little_cold,1.95,4.05,3.55
1042757,big_cold,1.92,4.5,3.55
1024879,normal,3.25,3.12,2.88
1003049,little_cold,3.15,3.6,2.58
1034359,normal,1.26,8.75,23.0
1041749,normal,1.22,15.0,41.0
1026141,big_cold,2.39,3.75,3.67
1027525,little_cold,2.22,3.25,4.15
1028307,little_cold,2.43,3.4,3.7
1026785,little_cold,2.57,3.2,3.62
1013310,normal,2.16,3.69,4.12
1041747,normal,1.14,14.75,46.0
1033190,little_cold,1.87,3.8,5.5
1024877,normal,2.7,3.2,3.25
1002207,normal,8.0,5.0,1.51
1042687,normal,8.55,4.68,1.6
960464,little_cold,5.28,4.45,1.71
976276,normal,3.01,3.62,2.9
1005771,normal,7.54,4.35,1.67
1018672,normal,6.72,4.49,1.8
1014213,normal,4.11,3.7,2.24
1020514,little_cold,1.41,5.2,10.64
1010641,normal,1.25,7.2,19.0
1014203,big_cold,2.31,3.48,3.85
1021325,big_cold,2.02,3.55,5.6
974035,big_cold,2.53,3.3,3.72
1002078,big_cold,3.62,3.75,2.2
1002088,little_cold,5.6,4.35,1.96
976264,normal,9.0,4.6,1.65
1017674,big_cold,3.2,3.6,2.54
1020024,little_cold,4.25,3.95,2.25
955958,normal,6.1,4.5,1.79
1008543,normal,2.8,3.8,5.25
1014192,little_cold,2.3,3.4,4.05
1002079,little_cold,3.63,3.75,2.57
1014222,normal,3.98,3.4,2.36
1010281,big_cold,1.5,5.25,9.0
974034,big_cold,1.62,4.53,7.5
1018863,normal,1.85,3.7,5.45
1004443,big_cold,5.34,3.69,2.05
1013960,little_cold,11.0,5.5,1.4
1020692,normal,2.73,3.11,3.26
1013959,normal,3.45,3.55,2.26
