,bisai,host,guest
23404,779727,1,0
23405,779728,0,0
23406,786558,3,2
23407,786562,2,0
23408,786563,0,0
23409,786584,1,6
23410,786587,0,4
23411,786588,5,1
23412,786633,2,0
23413,786676,1,3
23414,786784,2,2
23415,787138,1,5
23416,787139,0,5
23417,786561,1,3
23418,787373,1,0
23419,785933,1,1
23420,784910,2,3
23421,787181,0,3
23422,787896,1,2
23423,783998,2,2
23424,783999,2,2
23425,784000,2,0
23426,784001,1,0
23427,785380,0,1
23428,787300,1,1
23429,787298,0,3
23430,772662,3,1
23431,788149,1,4
23432,772779,4,0
23433,766207,2,1
23434,715016,3,2
23435,723769,1,2
23436,735358,2,1
23437,784644,2,0
23438,784752,1,0
23439,723760,1,0
23440,757660,0,0
23441,757738,0,0
23442,757758,2,3
23443,757813,1,0
23444,787966,2,1
23445,776711,1,3
23446,781965,4,3
23447,723750,4,0
23448,769635,5,2
23449,769637,2,0
23450,769638,1,1
23451,769642,3,0
23452,780266,1,1
23453,780267,1,2
23454,780268,0,2
23455,780272,3,1
23456,780517,4,1
23457,784950,3,0
23458,787927,3,2
23459,788141,0,0
23460,788142,4,2
23461,788143,3,3
23462,788144,2,0
23463,757791,3,0
23464,763954,0,0
23465,769640,1,2
23466,780133,0,0
23467,783931,1,0
23468,787462,3,4
23469,787968,0,0
23470,788145,0,1
23471,780128,3,0
23472,780134,0,0
23473,786753,1,2
23474,787463,0,1
23475,719762,1,3
23476,757804,1,3
23477,766746,2,2
23478,786783,0,0
23479,787375,1,1
23480,787376,3,2
23481,719702,0,0
23482,743472,2,0
23483,780113,0,0
23484,719307,0,1
23485,719631,1,0
23486,719742,2,1
23487,719753,3,2
23488,719782,2,0
23489,735362,0,1
23490,783941,0,4
23491,787515,0,1
23492,788150,1,1
23493,719642,1,1
23494,719745,5,0
23495,705360,1,3
23496,708929,0,3
23497,715103,2,1
23498,718546,1,0
23499,719315,1,2
23500,719757,1,1
23501,721421,1,2
23502,726248,1,3
23503,743445,2,0
23504,743462,1,1
23505,743474,3,3
23506,773734,3,4
23507,773735,1,0
23508,781536,1,1
23509,786780,1,0
23510,710672,5,2
23511,766675,1,2
23512,703904,0,2
23513,709245,3,1
23514,709250,0,4
23515,709285,2,4
23516,709313,0,1
23517,710075,2,0
23518,710080,2,1
23519,710083,0,2
23520,710691,0,0
23521,713324,0,1
23522,722624,5,0
23523,729313,0,4
23524,710666,1,2
23525,711820,1,6
23526,712209,1,0
23527,712540,1,1
23528,712546,0,1
23529,713215,1,1
23530,714664,1,5
23531,718551,2,1
23532,718552,1,2
23533,726247,4,1
23534,726249,0,1
23535,726252,3,1
23536,726256,2,1
23537,726257,1,1
23538,726649,0,1
23539,726650,2,3
23540,726717,4,2
23541,727027,1,3
23542,743923,1,1
23543,750394,2,0
23544,752569,0,3
23545,774410,2,3
23546,776916,3,3
23547,785842,2,2
23548,787153,1,2
23549,727725,2,3
23550,712532,1,2
23551,714423,1,1
23552,715725,2,2
23553,715734,1,1
23554,718547,2,0
23555,722643,1,3
23556,726648,3,1
23557,726660,1,2
23558,727751,1,1
23559,735798,5,0
23560,743075,2,5
23561,743085,2,2
23562,766231,1,2
23563,702833,0,2
23564,702839,1,0
23565,702896,0,1
23566,702998,1,0
23567,703024,0,0
23568,703062,2,0
23569,703092,1,0
23570,703107,0,1
23571,705233,1,0
23572,705324,1,1
23573,705337,1,3
23574,705341,1,3
23575,705346,2,1
23576,705365,0,2
23577,705366,1,1
23578,705372,5,0
23579,705378,2,2
23580,705380,2,1
23581,711816,0,0
23582,722659,5,0
23583,727256,2,1
23584,727520,0,1
23585,727522,0,0
23586,727535,0,0
23587,727537,4,1
23588,727538,1,1
23589,727542,2,2
23590,727546,2,3
23591,727567,2,1
23592,729970,0,0
23593,703075,3,5
23594,708913,0,0
23595,709232,0,1
23596,709776,2,0
23597,766673,1,1
23598,785453,1,0
23599,771716,1,2
23600,734348,0,1
23601,771717,1,2
23602,771718,0,3
23603,771719,3,0
23604,778590,1,0
23605,778591,1,1
23606,787011,2,0
23607,750365,1,1
23608,778592,1,0
23609,784157,7,0
23610,717398,1,1
23611,828057,2,3
23612,772344,2,2
23613,787402,0,0
23614,773031,1,0
23615,765758,1,3
23616,765759,3,3
23617,767549,1,1
23618,765790,1,0
23619,772663,2,3
23620,776383,1,2
23621,776384,1,0
23622,776385,2,0
23623,779059,1,1
23624,779060,2,1
23625,784662,0,0
23626,785537,0,8
23627,776386,3,0
23628,776387,1,1
23629,778887,1,1
23630,785629,2,2
23631,710376,1,0
23632,772664,0,3
23633,778888,1,1
23634,787355,3,0
23635,788200,2,3
23636,788202,2,1
23637,772778,3,2
23638,788201,1,2
23639,823127,4,1
23640,781961,1,1
23641,765561,1,2
23642,776388,2,1
23643,781346,2,3
23644,787352,0,1
23645,788203,3,1
23646,788204,1,3
23647,788205,2,1
23648,788206,1,1
23649,788208,1,3
23650,788210,1,1
23651,719310,0,0
23652,789646,2,1
23653,786037,2,1
23654,710391,1,0
23655,717955,0,0
23656,718007,2,4
23657,718009,1,5
23658,723751,4,2
23659,723773,1,2
23660,731326,3,3
23661,731338,0,3
23662,731361,0,0
23663,737625,0,2
23664,737651,2,2
23665,737656,1,1
23666,744766,7,1
23667,772665,3,1
23668,781348,1,2
23669,781355,2,1
23670,784645,1,0
23671,784753,6,1
23672,787353,0,2
23673,731282,3,0
23674,772666,2,2
23675,776389,0,1
23676,789645,2,0
23677,705773,4,1
23678,753630,0,2
23679,788211,3,1
23680,715106,2,1
23681,717940,1,2
23682,723755,1,2
23683,731316,2,0
23684,735357,5,0
23685,744709,1,3
23686,765863,3,1
23687,765884,2,2
23688,776390,3,0
23689,781351,1,3
23690,782903,2,1
23691,785004,2,2
23692,785225,0,6
23693,788140,1,0
23694,714422,1,2
23695,718005,3,0
23696,735352,0,1
23697,765879,3,3
23698,787163,4,1
23699,710068,2,1
23700,710071,1,1
23701,710371,0,2
23702,710385,6,0
23703,712883,1,1
23704,713308,1,0
23705,717948,2,4
23706,723694,1,2
23707,731300,3,1
23708,731324,1,3
23709,735360,4,1
23710,743422,1,0
23711,744633,2,2
23712,744640,3,1
23713,744649,0,4
23714,744713,2,0
23715,744786,1,2
23716,744803,2,0
23717,757688,0,1
23718,765885,4,3
23719,772252,1,3
23720,772253,3,1
23721,781349,1,0
23722,781353,4,0
23723,781530,0,2
23724,781535,2,2
23725,785632,2,2
23726,823128,2,0
23727,707590,0,2
23728,707624,1,2
23729,714673,1,1
23730,731314,0,0
23731,744776,0,3
23732,781964,0,1
23733,706215,2,2
23734,781960,2,0
23735,703124,0,1
23736,710686,0,0
23737,710692,2,1
23738,710693,2,2
23739,710695,3,2
23740,710699,2,1
23741,711429,2,1
23742,712118,3,2
23743,712124,0,0
23744,712141,2,0
23745,712144,3,0
23746,712152,2,1
23747,712192,0,4
23748,712202,1,0
23749,712512,5,0
23750,712513,3,0
23751,712525,3,1
23752,712534,1,0
23753,712547,4,0
23754,712557,2,0
23755,712868,1,0
23756,713309,1,1
23757,714438,2,2
23758,714439,2,2
23759,715808,0,1
23760,715810,4,1
23761,717943,1,1
23762,718538,3,1
23763,718542,0,1
23764,718543,3,0
23765,718548,0,3
23766,718550,0,0
23767,722656,1,2
23768,723761,3,1
23769,726982,3,0
23770,727728,2,1
23771,727758,0,0
23772,729330,2,3
23773,730448,1,2
23774,735375,2,1
23775,735827,0,2
23776,735835,3,1
23777,736148,3,0
23778,738240,1,0
23779,738243,0,1
23780,743468,3,1
23781,744740,3,1
23782,744775,3,2
23783,744791,2,0
23784,744797,1,1
23785,748718,2,1
23786,769643,2,1
23787,775043,1,1
23788,788019,4,1
23789,788223,1,0
23790,789654,5,0
23791,713251,0,0
23792,715728,4,0
23793,715729,6,0
23794,730488,2,1
23795,731286,2,0
23796,746074,3,1
23797,783900,0,2
23798,788018,2,1
23799,710374,2,1
23800,710387,2,0
23801,713236,0,3
23802,713241,0,2
23803,713287,3,1
23804,713297,4,2
23805,713335,0,0
23806,714437,3,1
23807,715125,0,2
23808,715799,0,1
23809,715803,1,0
23810,715805,2,1
23811,720993,0,3
23812,721050,2,1
23813,721099,3,1
23814,722674,1,3
23815,725771,0,2
23816,725802,1,0
23817,725810,4,1
23818,727719,0,0
23819,727720,5,1
23820,727721,6,0
23821,727771,0,0
23822,734506,1,2
23823,735828,8,2
23824,735834,1,1
23825,738244,2,0
23826,744641,4,2
23827,744677,1,0
23828,744679,7,0
23829,744715,4,2
23830,749425,4,2
23831,750337,3,0
23832,750351,0,0
23833,750352,1,0
23834,750363,1,1
23835,750369,1,1
23836,750376,3,0
23837,750378,1,1
23838,750389,0,1
23839,756250,1,0
23840,763895,2,1
23841,763952,4,2
23842,763956,2,0
23843,763957,2,2
23844,766745,0,0
23845,775041,1,0
23846,775046,2,2
23847,778163,1,1
23848,778167,1,1
23849,782906,0,5
23850,783890,2,2
23851,783944,3,0
23852,784977,1,0
23853,787159,1,3
23854,787468,1,0
23855,787516,1,0
23856,788020,0,4
23857,788021,1,0
23858,708916,3,1
23859,709763,1,1
23860,709767,2,2
23861,709799,1,2
23862,709804,3,2
23863,709819,2,0
23864,715721,2,0
23865,715726,0,0
23866,715736,3,0
23867,726666,1,1
23868,727774,0,1
23869,727783,2,1
23870,727784,0,3
23871,727790,2,2
23872,727798,2,2
23873,727799,2,0
23874,727801,1,4
23875,730549,1,1
23876,744644,3,1
23877,772254,0,2
23878,774407,2,2
23879,781533,1,0
23880,782298,0,2
23881,782301,0,1
23882,782303,0,0
23883,782304,1,0
23884,782306,3,0
23885,782307,5,1
23886,786754,2,0
23887,787469,0,0
23888,786678,1,0
23889,703673,2,1
23890,706170,2,3
23891,706177,1,1
23892,706184,0,0
23893,706185,0,0
23894,706189,0,2
23895,706198,0,1
23896,707578,1,1
23897,707592,2,1
23898,707598,1,1
23899,707606,0,1
23900,707611,2,2
23901,707615,2,3
23902,707626,3,1
23903,707629,2,3
23904,707630,3,0
23905,707633,3,3
23906,707644,1,2
23907,707646,2,1
23908,707650,1,0
23909,707657,1,3
23910,707663,0,2
23911,707664,1,0
23912,707665,4,3
23913,707668,1,0
23914,707677,1,0
23915,707682,2,1
23916,707690,0,1
23917,707695,2,0
23918,707696,3,2
23919,707700,0,2
23920,707761,0,2
23921,707853,2,1
23922,707868,2,0
23923,707869,4,3
23924,707871,2,0
23925,707878,0,1
23926,707879,4,0
23927,707882,3,2
23928,707883,1,2
23929,708411,2,1
23930,708419,2,2
23931,708433,0,4
23932,708462,1,2
23933,708524,1,3
23934,708534,4,0
23935,708540,4,1
23936,708547,0,1
23937,708570,0,3
23938,708579,2,2
23939,708589,1,1
23940,708598,1,1
23941,708599,4,5
23942,708612,0,1
23943,710382,4,0
23944,711003,0,1
23945,711004,2,0
23946,711007,0,0
23947,711010,0,2
23948,711011,1,2
23949,711814,0,0
23950,715796,3,2
23951,716790,6,4
23952,716792,3,1
23953,716802,6,0
23954,719089,2,1
23955,720971,3,0
23956,721025,3,0
23957,721037,0,0
23958,721061,0,1
23959,723703,2,0
23960,724602,0,0
23961,724607,3,5
23962,724614,2,1
23963,724631,2,3
23964,724639,6,4
23965,724642,5,0
23966,724644,4,2
23967,724651,0,0
23968,724666,0,0
23969,724673,1,0
23970,724676,4,4
23971,724680,2,1
23972,724696,4,0
23973,724712,0,3
23974,724713,0,3
23975,724720,0,0
23976,724722,1,2
23977,724726,1,1
23978,724730,1,2
23979,724732,3,4
23980,724738,1,2
23981,725791,3,3
23982,725797,1,1
23983,726251,2,1
23984,726726,4,0
23985,726730,1,1
23986,726733,4,1
23987,726992,1,1
23988,727548,8,0
23989,733367,0,1
23990,733373,3,2
23991,733379,0,1
23992,733380,2,2
23993,733385,2,0
23994,733388,2,0
23995,733399,0,2
23996,733404,2,1
23997,733407,0,2
23998,733409,3,2
23999,733411,2,4
24000,733418,2,1
24001,733862,0,1
24002,733884,1,0
24003,733889,3,2
24004,733896,1,1
24005,733914,0,1
24006,733915,2,1
24007,733926,1,1
24008,733927,1,2
24009,733929,1,1
24010,733930,1,2
24011,733936,1,1
24012,733937,2,0
24013,734400,0,2
24014,735820,3,1
24015,738245,3,2
24016,739815,1,1
24017,740687,0,0
24018,742133,1,1
24019,742136,0,3
24020,742139,0,3
24021,742140,2,0
24022,742141,1,2
24023,742142,1,1
24024,742144,1,0
24025,743177,2,0
24026,747061,2,2
24027,769097,0,0
24028,769100,0,1
24029,769101,2,0
24030,769102,0,1
24031,769104,0,2
24032,769106,0,0
24033,769109,0,0
24034,769120,2,2
24035,776911,2,1
24036,778162,3,1
24037,778164,1,0
24038,782498,2,2
24039,782510,3,3
24040,782511,1,1
24041,782728,10,0
24042,782733,2,0
24043,782734,0,0
24044,782741,0,1
24045,782743,2,1
24046,782777,3,2
24047,782779,0,0
24048,782800,0,1
24049,782801,0,0
24050,782803,0,0
24051,782902,0,3
24052,783928,0,0
24053,784850,1,0
24054,784870,3,2
24055,784871,8,0
24056,784873,1,0
24057,784874,2,0
24058,784979,3,3
24059,784980,1,0
24060,784981,3,1
24061,784984,4,0
24062,785003,1,1
24063,785665,1,2
24064,786782,6,1
24065,786803,2,2
24066,787007,0,2
24067,787008,1,2
24068,787009,1,2
24069,787010,4,1
24070,787473,2,0
24071,788243,2,2
24072,788244,0,0
24073,788248,3,0
24074,788249,2,0
24075,716791,1,2
24076,726712,4,1
24077,752578,2,1
24078,770599,1,2
24079,770601,1,0
24080,770604,0,1
24081,782201,2,1
24082,782212,1,0
24083,782213,2,0
24084,782215,2,0
24085,782216,3,0
24086,782217,2,1
24087,782218,2,1
24088,784052,1,0
24089,784053,0,1
24090,784056,4,0
24091,784076,1,1
24092,784080,2,0
24093,784223,2,2
24094,784238,1,1
24095,783889,0,0
24096,702973,6,1
24097,703868,1,0
24098,710375,1,1
24099,711421,0,1
24100,711422,2,0
24101,711808,3,0
24102,712860,5,0
24103,712876,2,1
24104,712878,0,1
24105,712881,3,1
24106,719306,0,1
24107,719321,4,0
24108,719740,1,0
24109,719783,2,3
24110,719791,2,1
24111,719811,2,2
24112,719815,3,0
24113,720628,1,2
24114,720680,2,0
24115,721419,3,2
24116,726260,1,1
24117,726708,2,2
24118,726719,2,5
24119,739618,3,2
24120,739680,1,0
24121,743918,0,2
24122,743919,2,3
24123,743920,3,1
24124,743924,1,2
24125,743928,1,1
24126,775042,0,0
24127,775044,3,1
24128,780764,1,2
24129,780765,0,1
24130,780768,1,3
24131,780773,1,0
24132,780797,3,1
24133,780804,3,2
24134,780806,3,3
24135,780811,0,0
24136,780842,1,0
24137,780846,3,0
24138,780850,1,0
24139,780856,1,2
24140,785833,1,0
24141,785834,2,1
24142,785837,2,1
24143,785841,4,0
24144,786669,1,1
24145,787509,1,1
24146,787518,0,0
24147,788230,5,1
24148,788231,3,1
24149,710389,0,4
24150,711009,1,3
24151,727791,4,1
24152,743449,0,0
24153,766744,2,1
24154,786384,0,1
24155,787472,1,3
24156,788246,1,1
24157,704191,0,0
24158,704362,1,1
24159,704369,0,1
24160,712874,0,5
24161,783018,2,1
24162,708918,0,0
24163,711022,0,0
24164,715054,1,0
24165,717388,1,2
24166,719091,0,0
24167,719092,0,1
24168,719313,3,1
24169,730187,3,0
24170,734363,3,0
24171,736905,2,1
24172,739645,1,1
24173,739652,1,2
24174,739732,0,1
24175,739779,1,0
24176,739789,2,0
24177,740693,2,1
24178,743110,1,4
24179,743922,4,0
24180,743934,2,1
24181,774409,1,4
24182,778161,2,0
24183,781534,1,2
24184,783010,1,4
24185,785428,1,0
24186,786944,1,0
24187,786945,1,0
24188,786946,2,1
24189,786947,0,1
24190,786949,0,0
24191,786950,2,1
24192,786951,1,0
24193,786952,1,0
24194,787158,1,1
24195,787467,2,0
24196,787913,1,1
24197,787410,1,0
24198,725263,5,3
24199,725300,2,1
24200,725317,1,2
24201,725322,3,1
24202,725324,0,0
24203,725333,1,1
24204,725334,7,0
24205,725335,2,0
24206,725336,4,2
24207,725340,0,1
24208,725342,0,0
24209,725343,3,2
24210,740690,1,2
24211,786679,0,1
24212,703671,1,1
24213,703672,2,1
24214,703678,4,4
24215,705232,1,1
24216,706187,3,2
24217,708539,0,2
24218,709708,1,0
24219,723713,1,0
24220,727001,4,0
24221,727015,2,2
24222,727039,1,1
24223,736171,2,0
24224,739731,2,0
24225,740692,2,1
24226,766864,0,5
24227,710688,0,2
24228,717409,1,1
24229,721420,0,1
24230,726653,0,1
24231,739654,2,1
24232,752572,4,0
24233,752584,2,2
24234,752587,0,1
24235,783876,1,1
24236,783883,2,3
24237,788241,2,1
24238,788245,2,3
24239,788247,1,0
24240,787519,0,1
24241,788242,0,4
24242,770598,1,1
24243,771721,1,1
24244,784808,2,5
24245,705265,1,3
24246,705275,0,2
24247,702838,1,2
24248,702925,1,1
24249,702970,1,1
24250,702977,0,2
24251,703082,2,1
24252,704143,2,1
24253,713907,2,1
24254,713912,3,0
24255,713919,0,5
24256,713922,2,3
24257,713929,0,2
24258,713931,1,0
24259,713932,1,0
24260,713934,1,1
24261,718775,1,1
24262,734376,0,1
24263,740688,2,1
24264,766741,0,3
24265,775663,1,3
24266,775664,3,0
24267,785454,0,2
24268,785463,2,1
24269,785464,1,2
24270,711819,0,0
24271,719656,1,2
24272,786732,2,1
24273,708917,2,0
24274,780366,3,1
24275,785429,5,1
24276,787481,1,0
24277,788252,3,2
24278,705264,2,3
24279,736929,2,1
24280,772041,2,3
24281,775665,1,1
24282,775666,3,1
24283,780364,2,1
24284,787408,1,3
24285,717391,1,1
24286,786386,1,0
24287,734393,0,0
24288,775667,0,1
24289,787450,1,0
24290,772044,4,2
24291,772053,0,1
24292,772352,2,2
24293,787403,1,1
24294,765793,0,1
24295,772342,2,2
24296,775668,0,0
24297,775669,2,3
24298,786286,1,0
24299,786385,1,0
24300,787490,1,1
24301,772048,1,0
24302,775671,1,0
24303,772048,1,0
24304,775671,1,0
24305,767545,4,1
24306,767553,4,0
24307,772348,2,0
24308,765754,1,0
24309,787047,0,1
24310,767547,4,4
24311,765792,2,1
24312,765794,3,2
24313,767550,1,2
24314,777424,0,1
24315,777425,2,0
24316,777426,1,1
24317,777427,0,1
24318,777428,2,2
24319,777429,0,1
24320,778430,1,0
24321,778431,1,2
24322,778432,3,1
24323,785627,0,2
24324,785538,2,4
24325,705729,1,2
24326,772812,5,7
24327,776391,2,1
24328,777430,2,0
24329,777431,1,3
24330,778433,2,1
24331,778889,1,1
24332,778890,2,1
24333,778891,1,1
24334,779192,1,1
24335,787354,0,4
24336,784646,1,0
24337,705735,3,1
24338,777432,2,1
24339,777433,0,2
24340,777434,0,2
24341,778892,1,2
24342,779062,0,0
24343,788283,1,1
24344,788284,3,2
24345,781962,3,0
24346,781963,1,2
24347,726662,1,5
24348,788288,1,1
24349,722645,0,1
24350,722681,3,4
24351,717688,1,0
24352,717949,0,2
24353,717988,1,0
24354,718002,3,2
24355,753629,1,3
24356,769641,3,0
24357,739626,3,0
24358,739675,2,1
24359,739724,1,0
24360,765866,0,0
24361,720648,4,3
24362,734347,1,1
24363,739634,2,0
24364,739665,3,0
24365,739677,1,1
24366,739700,1,2
24367,739725,6,0
24368,739835,0,1
24369,740696,1,1
24370,753624,0,4
24371,753625,0,1
24372,753626,2,0
24373,753628,1,1
24374,765878,0,0
24375,783060,1,2
24376,783065,1,3
24377,787160,1,1
24378,787162,2,1
24379,720630,2,1
24380,753631,4,0
24381,705237,0,0
24382,712873,0,0
24383,715113,1,0
24384,736900,2,2
24385,753627,1,3
24386,708914,3,0
24387,713270,2,3
24388,714436,2,0
24389,718008,6,0
24390,723693,4,1
24391,723706,0,0
24392,744708,2,3
24393,773736,1,0
24394,773737,0,2
24395,773738,2,4
24396,787470,1,3
24397,788086,1,2
24398,710062,2,1
24399,710073,2,2
24400,710086,1,1
24401,714662,2,4
24402,714663,0,0
24403,714665,1,4
24404,714669,2,0
24405,714675,3,2
24406,714686,1,2
24407,787012,0,3
24408,781966,3,0
24409,704145,1,2
24410,704165,1,2
24411,703025,1,0
24412,703901,0,3
24413,712135,0,2
24414,712169,1,3
24415,714431,1,0
24416,714433,2,0
24417,716649,1,1
24418,716655,0,6
24419,716656,2,3
24420,716657,1,1
24421,717952,1,3
24422,718003,3,3
24423,722633,1,2
24424,727726,1,4
24425,727730,1,1
24426,727731,1,3
24427,727735,1,2
24428,727742,2,3
24429,727754,1,3
24430,727760,3,1
24431,727761,0,5
24432,727762,3,1
24433,727769,1,3
24434,727770,0,0
24435,730536,6,1
24436,736145,1,1
24437,769274,1,1
24438,769280,1,2
24439,769281,4,3
24440,769299,3,1
24441,769429,6,1
24442,769430,0,1
24443,781959,3,3
24444,784897,0,2
24445,787520,1,0
24446,788087,1,2
24447,788289,0,2
24448,788290,0,2
24449,789653,0,0
24450,705202,1,1
24451,705240,1,1
24452,706196,3,0
24453,716805,2,0
24454,745934,0,0
24455,745957,1,0
24456,745959,0,1
24457,745961,3,1
24458,745972,1,4
24459,745974,1,2
24460,745986,1,0
24461,745995,3,1
24462,745996,0,1
24463,746005,0,1
24464,746032,3,1
24465,746040,0,0
24466,746049,2,1
24467,746056,2,4
24468,746059,0,1
24469,746062,0,0
24470,746079,2,0
24471,780107,0,2
24472,788100,1,0
24473,704366,1,2
24474,704370,4,2
24475,713225,2,5
24476,713928,0,5
24477,714435,1,1
24478,715100,2,2
24479,715727,9,1
24480,715801,2,5
24481,716797,0,1
24482,720980,2,4
24483,721047,4,2
24484,722965,4,0
24485,722966,1,2
24486,722981,2,3
24487,722983,2,1
24488,722992,0,3
24489,723003,3,1
24490,723018,5,3
24491,723022,1,0
24492,723027,3,3
24493,725805,0,2
24494,725838,1,4
24495,727712,3,0
24496,727722,2,0
24497,729314,3,0
24498,729323,1,2
24499,729326,2,1
24500,729327,3,3
24501,729331,0,1
24502,729335,1,1
24503,730171,1,1
24504,730184,2,2
24505,730192,0,0
24506,730205,1,2
24507,730208,1,2
24508,730218,3,2
24509,730409,2,0
24510,730504,5,1
24511,730506,2,1
24512,734505,1,3
24513,735797,3,4
24514,735800,1,1
24515,735803,2,1
24516,735805,5,1
24517,735807,0,1
24518,735811,1,2
24519,735824,3,5
24520,735838,5,1
24521,735845,2,1
24522,735846,2,2
24523,736893,2,1
24524,736896,3,1
24525,736898,1,1
24526,736901,3,2
24527,736915,1,0
24528,743450,1,0
24529,747199,1,1
24530,747260,1,1
24531,747467,1,0
24532,748763,2,3
24533,748768,1,2
24534,748777,1,1
24535,748783,0,1
24536,749398,3,2
24537,749441,1,1
24538,749475,1,1
24539,749476,1,1
24540,749477,0,1
24541,749478,1,0
24542,749484,1,0
24543,749487,1,2
24544,749489,2,2
24545,749495,3,3
24546,749497,4,0
24547,749505,1,0
24548,749506,3,2
24549,749544,0,2
24550,749552,1,3
24551,749616,0,5
24552,749642,1,0
24553,749665,0,0
24554,749669,3,1
24555,749670,0,1
24556,749677,2,1
24557,749679,2,1
24558,749681,1,1
24559,749686,1,1
24560,749689,3,0
24561,749697,2,2
24562,749698,3,0
24563,749706,0,2
24564,749707,2,1
24565,749711,3,0
24566,749713,2,2
24567,749716,1,2
24568,749717,3,0
24569,749718,0,3
24570,749721,3,1
24571,749731,3,2
24572,749733,2,0
24573,749734,2,0
24574,749738,3,1
24575,749739,2,2
24576,749740,1,1
24577,749747,1,1
24578,749750,3,1
24579,749752,2,2
24580,749757,2,0
24581,749759,0,2
24582,749760,4,0
24583,749762,1,1
24584,749766,2,1
24585,749768,1,1
24586,749769,1,0
24587,749770,0,8
24588,749774,0,1
24589,749776,1,2
24590,749795,0,0
24591,749804,1,1
24592,749806,2,1
24593,749808,2,3
24594,749813,0,1
24595,749814,1,1
24596,749833,0,0
24597,749838,0,3
24598,749845,0,3
24599,749846,0,1
24600,749862,7,0
24601,749863,4,0
24602,749869,4,0
24603,749873,1,1
24604,755766,2,4
24605,757123,1,0
24606,759498,0,2
24607,760179,1,2
24608,763953,1,1
24609,763963,1,3
24610,775045,3,4
24611,775670,0,0
24612,776912,0,2
24613,776913,1,0
24614,778168,3,1
24615,780110,2,2
24616,784814,0,1
24617,784898,3,1
24618,786731,1,0
24619,787140,1,3
24620,787141,4,1
24621,787142,0,2
24622,787143,4,0
24623,787164,1,1
24624,787489,1,1
24625,730211,2,1
24626,708935,2,0
24627,709755,2,2
24628,713217,1,3
24629,715723,1,1
24630,735843,1,2
24631,774412,0,2
24632,775867,2,1
24633,780098,0,2
24634,780101,2,0
24635,782302,1,0
24636,751965,0,3
24637,704163,2,2
24638,711001,1,0
24639,711420,0,1
24640,716783,3,2
24641,716793,1,5
24642,718770,2,2
24643,718773,2,3
24644,718774,1,0
24645,718777,3,0
24646,718780,1,0
24647,719088,1,2
24648,719095,0,3
24649,719096,2,1
24650,720655,2,0
24651,720663,2,0
