bisai_id,cold,win,draw,lose,big_cold_peilv,normal_peilv,little_cold_peilv
886221,normal,2.4,3.65,3.4,3.65,2.4,3.4
884380,normal,1.76,4.14,6.37,6.37,1.76,4.14
905769,normal,3.7,3.25,2.5,3.7,2.5,3.25
921382,little_cold,1.68,5.5,6.5,6.5,1.68,5.5
905777,normal,2.58,3.2,3.58,3.58,2.58,3.2
876995,normal,2.57,3.65,3.77,3.77,2.57,3.65
891503,big_cold,4.1,3.57,2.57,4.1,2.57,3.57
856226,normal,14.0,8.0,1.6,14.0,1.6,8.0
850269,normal,2.27,3.78,4.15,4.15,2.27,3.78
888969,normal,2.27,3.54,3.65,3.65,2.27,3.54
850272,little_cold,1.72,4.15,7.0,7.0,1.72,4.15
876595,normal,8.0,4.62,1.7,8.0,1.7,4.62
885019,normal,3.0,3.65,2.82,3.65,2.82,3.0
892897,normal,2.3,3.25,4.22,4.22,2.3,3.25
896871,normal,19.0,7.0,1.35,19.0,1.35,7.0
860912,big_cold,2.5,4.0,4.62,4.62,2.5,4.0
921323,big_cold,7.0,6.75,1.32,7.0,1.32,6.75
886224,big_cold,5.4,4.19,1.9,5.4,1.9,4.19
851236,big_cold,1.92,3.9,6.9,6.9,1.92,3.9
846996,normal,2.25,4.2,5.25,5.25,2.25,4.2
905188,normal,1.72,4.25,9.75,9.75,1.72,4.25
905774,normal,2.46,3.55,4.85,4.85,2.46,3.55
868029,normal,3.25,3.7,2.5,3.7,2.5,3.25
847656,big_cold,2.3,3.56,3.69,3.69,2.3,3.56
874764,little_cold,2.92,3.23,3.2,3.23,2.92,3.2
920110,normal,2.47,3.4,3.27,3.4,2.47,3.27
874754,little_cold,1.3,7.0,16.0,16.0,1.3,7.0
906336,normal,2.36,3.48,5.26,5.26,2.36,3.48
895783,little_cold,2.96,3.3,3.1,3.3,2.96,3.1
906017,normal,2.35,3.3,4.11,4.11,2.35,3.3
851233,big_cold,2.7,3.6,3.3,3.6,2.7,3.3
856291,big_cold,2.68,3.55,3.1,3.55,2.68,3.1
916402,little_cold,8.1,4.7,1.7,8.1,1.7,4.7
915638,normal,8.2,5.5,1.6,8.2,1.6,5.5
916478,little_cold,2.25,3.5,3.95,3.95,2.25,3.5
916479,normal,1.62,4.0,8.0,8.0,1.62,4.0
867987,little_cold,2.02,4.0,7.0,7.0,2.02,4.0
916476,normal,2.2,3.5,4.7,4.7,2.2,3.5
816017,big_cold,1.33,6.0,13.5,13.5,1.33,6.0
914656,normal,6.4,5.25,5.0,6.4,5.0,5.25
816009,normal,12.5,5.9,1.46,12.5,1.46,5.9
816016,normal,1.41,6.19,14.0,14.0,1.41,6.19
915637,big_cold,2.38,4.0,3.0,4.0,2.38,3.0
918967,normal,8.1,4.69,1.6,8.1,1.6,4.69
915643,normal,5.6,4.5,1.62,5.6,1.62,4.5
916481,normal,3.4,3.2,3.15,3.4,3.15,3.2
916482,little_cold,1.72,4.0,6.8,6.8,1.72,4.0
916484,big_cold,2.28,3.5,4.04,4.04,2.28,3.5
914645,normal,17.83,8.0,1.19,17.83,1.19,8.0
868009,normal,2.25,3.7,4.0,4.0,2.25,3.7
910864,little_cold,1.32,5.9,13.0,13.0,1.32,5.9
915639,normal,1.81,4.34,5.26,5.26,1.81,4.34
915636,normal,54.0,9.7,1.14,54.0,1.14,9.7
920349,normal,1.41,6.16,10.65,10.65,1.41,6.16
916480,little_cold,1.45,5.0,11.0,11.0,1.45,5.0
915642,normal,1.19,8.8,17.0,17.0,1.19,8.8
916485,little_cold,2.55,3.5,3.75,3.75,2.55,3.5
915641,normal,1.18,9.0,20.0,20.0,1.18,9.0
919488,little_cold,9.05,4.65,1.59,9.05,1.59,4.65
915640,big_cold,5.4,4.6,1.7,5.4,1.7,4.6
916477,normal,1.6,4.4,9.0,9.0,1.6,4.4
922109,normal,1.34,7.65,13.0,13.0,1.34,7.65
880464,normal,2.6,3.45,3.29,3.45,2.6,3.29
922538,big_cold,2.38,3.43,3.95,3.95,2.38,3.43
880468,normal,4.05,3.55,2.1,4.05,2.1,3.55
922592,normal,1.65,4.8,11.93,11.93,1.65,4.8
919945,little_cold,2.2,5.0,8.7,8.7,2.2,5.0
919947,normal,8.5,5.03,1.67,8.5,1.67,5.03
919956,little_cold,7.0,3.8,3.35,7.0,3.35,3.8
877068,big_cold,4.33,3.8,2.35,4.33,2.35,3.8
922020,little_cold,4.8,3.75,2.15,4.8,2.15,3.75
923976,big_cold,1.57,5.81,11.0,11.0,1.57,5.81
923977,big_cold,2.33,3.75,3.27,3.75,2.33,3.27
921987,normal,2.52,3.4,3.49,3.49,2.52,3.4
922582,big_cold,1.83,4.1,6.5,6.5,1.83,4.1
923291,big_cold,2.45,3.43,3.45,3.45,2.45,3.43
880523,normal,1.91,4.0,6.0,6.0,1.91,4.0
923931,normal,4.0,3.62,2.35,4.0,2.35,3.62
925086,normal,2.49,3.6,3.05,3.6,2.49,3.05
877058,normal,3.0,3.6,3.32,3.6,3.0,3.32
880469,normal,1.65,5.19,8.45,8.45,1.65,5.19
880481,big_cold,2.2,3.75,3.85,3.85,2.2,3.75
880473,normal,2.5,3.48,3.3,3.48,2.5,3.3
923930,normal,11.08,4.96,1.5,11.08,1.5,4.96
880500,normal,2.41,3.5,3.6,3.6,2.41,3.5
925704,normal,1.15,11.5,32.0,32.0,1.15,11.5
925057,normal,15.0,7.5,1.3,15.0,1.3,7.5
925195,normal,1.63,4.5,8.0,8.0,1.63,4.5
922579,normal,1.62,5.02,10.0,10.0,1.62,5.02
925834,normal,29.0,10.5,1.14,29.0,1.14,10.5
925192,little_cold,2.85,3.62,3.02,3.62,2.85,3.02
925707,little_cold,2.25,3.75,4.25,4.25,2.25,3.75
923928,normal,1.65,4.0,6.78,6.78,1.65,4.0
925706,big_cold,8.72,5.1,1.44,8.72,1.44,5.1
880471,normal,2.55,3.45,3.45,3.45,2.55,3.45
906360,normal,2.2,3.65,6.55,6.55,2.2,3.65
919955,little_cold,5.41,3.6,1.96,5.41,1.96,3.6
925054,normal,2.96,3.15,3.26,3.26,2.96,3.15
880467,normal,2.88,3.46,2.86,3.46,2.86,2.88
925196,normal,1.96,3.7,4.6,4.6,1.96,3.7
883042,normal,2.09,3.85,4.2,4.2,2.09,3.85
932938,big_cold,1.74,4.0,4.9,4.9,1.74,4.0
880627,normal,3.45,3.4,2.45,3.45,2.45,3.4
932936,little_cold,4.6,4.5,1.82,4.6,1.82,4.5
875566,little_cold,1.95,3.4,5.6,5.6,1.95,3.4
882998,normal,3.09,3.7,2.75,3.7,2.75,3.09
883003,normal,2.62,3.77,3.32,3.77,2.62,3.32
904918,little_cold,1.9,3.9,5.52,5.52,1.9,3.9
911601,normal,2.17,3.3,4.35,4.35,2.17,3.3
932940,normal,2.02,3.9,5.25,5.25,2.02,3.9
882996,little_cold,3.55,3.64,2.34,3.64,2.34,3.55
885095,little_cold,3.56,3.6,2.41,3.6,2.41,3.56
932939,little_cold,2.39,3.7,3.41,3.7,2.39,3.41
882997,normal,1.6,5.02,8.5,8.5,1.6,5.02
930447,little_cold,4.86,3.8,2.02,4.86,2.02,3.8
879982,normal,4.0,3.65,2.2,4.0,2.2,3.65
927881,normal,2.4,3.95,4.5,4.5,2.4,3.95
875564,little_cold,2.2,3.45,5.0,5.0,2.2,3.45
931867,big_cold,2.37,3.7,5.78,5.78,2.37,3.7
883045,little_cold,1.26,8.7,18.0,18.0,1.26,8.7
930407,big_cold,3.0,3.35,2.25,3.35,2.25,3.0
932937,little_cold,1.97,4.4,4.07,4.4,1.97,4.07
927806,normal,7.95,4.91,1.8,7.95,1.8,4.91
895890,normal,2.12,3.55,4.69,4.69,2.12,3.55
886285,little_cold,6.0,4.15,1.8,6.0,1.8,4.15
875571,little_cold,2.55,3.2,3.55,3.55,2.55,3.2
931869,normal,2.0,3.76,6.6,6.6,2.0,3.76
927887,normal,4.15,3.85,2.9,4.15,2.9,3.85
874933,big_cold,4.56,3.8,2.22,4.56,2.22,3.8
930463,normal,1.83,4.15,6.3,6.3,1.83,4.15
932294,little_cold,6.5,4.75,1.59,6.5,1.59,4.75
932378,big_cold,2.31,3.9,3.5,3.9,2.31,3.5
875573,big_cold,2.1,3.4,4.65,4.65,2.1,3.4
883029,little_cold,2.12,3.72,3.82,3.82,2.12,3.72
883067,normal,1.73,4.5,7.3,7.3,1.73,4.5
885096,normal,2.57,3.5,3.4,3.5,2.57,3.4
923207,normal,4.0,3.8,2.6,4.0,2.6,3.8
876520,big_cold,3.54,3.65,2.41,3.65,2.41,3.54
875563,normal,2.9,3.25,3.82,3.82,2.9,3.25
885098,normal,2.62,3.5,3.3,3.5,2.62,3.3
932363,normal,1.32,6.18,14.65,14.65,1.32,6.18
884792,big_cold,6.95,3.86,2.42,6.95,2.42,3.86
875570,little_cold,1.87,3.6,6.2,6.2,1.87,3.6
932312,little_cold,4.0,3.5,2.65,4.0,2.65,3.5
931325,big_cold,3.75,3.4,1.99,3.75,1.99,3.4
875565,normal,2.25,3.3,4.1,4.1,2.25,3.3
889309,normal,1.4,6.4,15.5,15.5,1.4,6.4
932337,normal,1.9,5.5,9.2,9.2,1.9,5.5
883036,little_cold,3.27,3.7,2.42,3.7,2.42,3.27
931038,big_cold,2.4,3.7,3.34,3.7,2.4,3.34
875567,normal,2.85,3.2,4.24,4.24,2.85,3.2
927925,big_cold,4.95,4.0,2.15,4.95,2.15,4.0
883035,normal,1.61,4.8,5.9,5.9,1.61,4.8
895576,big_cold,3.55,3.3,2.7,3.55,2.7,3.3
889317,little_cold,6.8,4.2,3.0,6.8,3.0,4.2
935950,little_cold,2.63,3.6,3.4,3.6,2.63,3.4
929429,normal,8.0,4.75,1.93,8.0,1.93,4.75
936448,big_cold,2.01,3.9,4.2,4.2,2.01,3.9
932399,normal,1.36,6.0,15.0,15.0,1.36,6.0
935951,little_cold,4.8,3.8,1.88,4.8,1.88,3.8
925778,normal,1.68,5.0,9.4,9.4,1.68,5.0
891556,big_cold,8.0,5.3,1.61,8.0,1.61,5.3
933464,normal,3.2,3.65,3.14,3.65,3.14,3.2
936421,normal,1.48,6.25,10.5,10.5,1.48,6.25
935948,little_cold,1.75,5.0,8.19,8.19,1.75,5.0
936142,normal,2.7,3.4,3.15,3.4,2.7,3.15
932401,little_cold,2.57,3.5,4.0,4.0,2.57,3.5
932404,little_cold,6.4,4.0,1.92,6.4,1.92,4.0
929731,normal,3.26,3.7,2.38,3.7,2.38,3.26
935955,normal,1.61,5.35,10.16,10.16,1.61,5.35
925771,little_cold,2.8,3.74,5.6,5.6,2.8,3.74
932400,normal,2.51,3.55,3.55,3.55,2.51,3.55
936462,normal,2.94,4.25,2.37,4.25,2.37,2.94
934816,big_cold,3.4,3.15,2.83,3.4,2.83,3.15
925777,normal,3.8,3.45,2.45,3.8,2.45,3.45
932406,little_cold,3.75,3.65,2.35,3.75,2.35,3.65
933374,normal,3.35,3.7,2.65,3.7,2.65,3.35
925774,little_cold,2.2,4.8,9.18,9.18,2.2,4.8
936454,normal,1.58,5.5,6.49,6.49,1.58,5.5
930658,big_cold,2.93,3.45,2.67,3.45,2.67,2.93
933549,big_cold,2.42,3.65,3.55,3.65,2.42,3.55
925766,normal,9.0,4.9,2.3,9.0,2.3,4.9
936259,normal,5.2,3.8,2.3,5.2,2.3,3.8
936458,normal,3.45,4.5,3.1,4.5,3.1,3.45
921566,big_cold,3.25,3.5,2.61,3.5,2.61,3.25
933592,normal,1.15,16.5,51.0,51.0,1.15,16.5
929736,normal,5.25,4.07,1.8,5.25,1.8,4.07
933467,normal,3.3,3.85,3.03,3.85,3.03,3.3
936450,normal,2.04,4.7,6.0,6.0,2.04,4.7
936424,normal,1.55,6.25,10.5,10.5,1.55,6.25
929452,normal,3.13,3.55,2.67,3.55,2.67,3.13
934603,normal,2.52,3.5,3.23,3.5,2.52,3.23
932405,normal,3.32,3.95,2.75,3.95,2.75,3.32
936453,little_cold,3.1,3.7,2.4,3.7,2.4,3.1
936449,normal,2.04,4.25,4.04,4.25,2.04,4.04
936451,big_cold,1.94,4.75,5.4,5.4,1.94,4.75
936461,normal,2.3,4.2,4.5,4.5,2.3,4.2
930680,normal,1.57,4.7,7.5,7.5,1.57,4.7
880581,normal,1.84,4.0,5.8,5.8,1.84,4.0
886274,normal,8.0,5.0,1.52,8.0,1.52,5.0
925972,little_cold,1.54,5.4,8.5,8.5,1.54,5.4
928495,little_cold,7.0,3.7,2.05,7.0,2.05,3.7
922613,big_cold,2.91,3.65,2.62,3.65,2.62,2.91
927837,normal,1.37,7.0,13.0,13.0,1.37,7.0
928840,little_cold,7.0,5.0,1.83,7.0,1.83,5.0
878947,normal,1.25,8.15,19.0,19.0,1.25,8.15
922573,big_cold,5.5,4.0,1.82,5.5,1.82,4.0
929449,little_cold,1.73,4.31,6.75,6.75,1.73,4.31
928494,little_cold,3.8,3.05,4.45,4.45,3.05,3.8
925035,big_cold,1.7,4.5,7.5,7.5,1.7,4.5
930657,little_cold,1.85,4.34,7.3,7.3,1.85,4.34
931330,normal,4.65,4.0,2.38,4.65,2.38,4.0
886271,normal,1.25,7.5,17.5,17.5,1.25,7.5
886275,normal,2.43,3.6,3.82,3.82,2.43,3.6
929457,little_cold,15.5,6.8,3.45,15.5,3.45,6.8
931066,normal,1.83,4.0,5.5,5.5,1.83,4.0
922575,normal,1.13,15.0,46.0,46.0,1.13,15.0
931361,normal,1.33,6.4,12.0,12.0,1.33,6.4
928786,normal,1.4,5.5,11.0,11.0,1.4,5.5
931071,normal,1.88,4.02,4.65,4.65,1.88,4.02
930991,little_cold,1.99,3.53,4.2,4.2,1.99,3.53
931356,big_cold,4.0,3.8,1.99,4.0,1.99,3.8
931381,normal,1.3,9.7,21.0,21.0,1.3,9.7
929433,little_cold,1.82,4.4,7.0,7.0,1.82,4.4
931331,normal,25.0,9.7,1.18,25.0,1.18,9.7
931380,big_cold,9.5,7.0,1.18,9.5,1.18,7.0
927784,big_cold,1.91,4.0,4.4,4.4,1.91,4.0
931360,little_cold,6.25,4.6,1.53,6.25,1.53,4.6
928604,normal,7.25,4.45,2.14,7.25,2.14,4.45
926331,normal,1.61,4.2,8.5,8.5,1.61,4.2
931317,normal,2.16,3.6,3.77,3.77,2.16,3.6
930976,normal,2.42,3.8,3.5,3.8,2.42,3.5
929668,normal,1.76,4.5,7.65,7.65,1.76,4.5
928512,normal,2.15,3.6,4.5,4.5,2.15,3.6
925974,normal,2.06,3.97,4.55,4.55,2.06,3.97
927869,little_cold,2.39,3.94,4.75,4.75,2.39,3.94
929439,big_cold,1.6,6.0,13.0,13.0,1.6,6.0
929688,normal,5.93,3.75,1.85,5.93,1.85,3.75
931364,normal,2.54,3.78,2.78,3.78,2.54,2.78
928839,little_cold,4.6,3.7,2.0,4.6,2.0,3.7
929690,little_cold,7.8,4.34,1.53,7.8,1.53,4.34
922566,big_cold,2.22,3.75,3.75,3.75,2.22,3.75
926946,little_cold,3.45,3.6,4.35,4.35,3.45,3.6
927870,big_cold,2.04,4.0,4.3,4.3,2.04,4.0
929689,little_cold,4.85,3.4,2.08,4.85,2.08,3.4
931067,normal,1.97,5.36,10.5,10.5,1.97,5.36
929470,normal,2.25,3.5,3.7,3.7,2.25,3.5
930962,little_cold,1.32,7.0,17.0,17.0,1.32,7.0
927823,normal,6.0,4.5,1.76,6.0,1.76,4.5
931369,normal,3.4,3.55,2.75,3.55,2.75,3.4
922618,normal,3.84,3.65,2.8,3.84,2.8,3.65
931061,big_cold,4.95,3.65,2.3,4.95,2.3,3.65
931328,big_cold,3.6,4.1,4.75,4.75,3.6,4.1
931370,little_cold,2.41,3.75,3.15,3.75,2.41,3.15
931327,normal,29.0,10.5,1.22,29.0,1.22,10.5
931329,big_cold,2.29,4.2,6.0,6.0,2.29,4.2
931326,normal,5.5,4.75,1.67,5.5,1.67,4.75
931332,normal,1.45,5.75,7.75,7.75,1.45,5.75
928507,little_cold,9.0,4.5,2.02,9.0,2.02,4.5
931068,normal,1.31,7.8,16.0,16.0,1.31,7.8
931019,normal,2.11,3.6,4.33,4.33,2.11,3.6
928511,big_cold,3.3,3.4,3.66,3.66,3.3,3.4
928595,big_cold,2.63,3.05,4.08,4.08,2.63,3.05
922559,normal,1.11,14.3,51.0,51.0,1.11,14.3
886279,little_cold,4.1,3.7,2.17,4.1,2.17,3.7
928513,little_cold,1.73,3.75,6.7,6.7,1.73,3.75
935325,normal,1.67,4.6,6.75,6.75,1.67,4.6
935305,little_cold,2.39,3.9,3.75,3.9,2.39,3.75
883128,little_cold,4.53,4.3,1.96,4.53,1.96,4.3
939462,little_cold,3.62,3.5,2.64,3.62,2.64,3.5
941866,big_cold,3.6,3.45,3.71,3.71,3.45,3.6
935307,little_cold,1.92,3.8,5.41,5.41,1.92,3.8
939463,little_cold,2.65,3.2,3.15,3.2,2.65,3.15
905312,normal,6.5,3.8,1.88,6.5,1.88,3.8
875681,little_cold,2.22,3.65,4.77,4.77,2.22,3.65
905089,little_cold,1.84,4.0,7.0,7.0,1.84,4.0
875044,little_cold,4.8,3.65,2.25,4.8,2.25,3.65
932480,normal,1.85,4.02,6.9,6.9,1.85,4.02
932479,little_cold,1.87,3.87,5.27,5.27,1.87,3.87
943724,normal,4.8,3.7,2.2,4.8,2.2,3.7
883130,normal,2.2,3.87,3.9,3.9,2.2,3.87
875678,normal,2.25,3.6,4.6,4.6,2.25,3.6
935993,normal,1.46,5.0,10.0,10.0,1.46,5.0
880091,normal,1.87,4.0,5.2,5.2,1.87,4.0
883131,little_cold,2.37,3.9,5.8,5.8,2.37,3.9
943263,little_cold,2.51,3.6,3.14,3.6,2.51,3.14
883124,normal,1.55,6.25,13.0,13.0,1.55,6.25
926534,little_cold,7.5,5.0,1.62,7.5,1.62,5.0
884890,big_cold,3.35,3.85,2.9,3.85,2.9,3.35
883141,big_cold,2.55,3.7,2.9,3.7,2.55,2.9
931539,little_cold,2.45,3.31,3.4,3.4,2.45,3.31
883118,big_cold,2.5,3.75,2.9,3.75,2.5,2.9
896277,big_cold,2.4,3.8,3.8,3.8,2.4,3.8
885194,normal,2.32,3.95,3.9,3.95,2.32,3.9
926507,normal,2.65,3.75,3.86,3.86,2.65,3.75
926471,big_cold,2.32,3.6,4.2,4.2,2.32,3.6
933672,little_cold,2.4,3.75,3.35,3.75,2.4,3.35
875677,big_cold,2.49,3.75,4.05,4.05,2.49,3.75
881550,normal,1.72,4.25,7.8,7.8,1.72,4.25
877752,big_cold,3.26,3.52,2.9,3.52,2.9,3.26
877758,normal,1.92,5.8,12.0,12.0,1.92,5.8
941582,little_cold,1.91,4.8,8.54,8.54,1.91,4.8
881548,normal,6.0,4.15,1.74,6.0,1.74,4.15
875680,normal,5.0,3.58,2.32,5.0,2.32,3.58
875676,big_cold,2.9,3.3,2.85,3.3,2.85,2.9
945942,normal,3.34,3.7,2.44,3.7,2.44,3.34
875675,big_cold,2.6,3.6,3.6,3.6,2.6,3.6
926515,normal,1.3,6.5,16.0,16.0,1.3,6.5
931124,normal,2.21,3.85,4.33,4.33,2.21,3.85
896276,big_cold,2.15,3.85,5.09,5.09,2.15,3.85
926533,little_cold,2.6,3.6,3.3,3.6,2.6,3.3
875673,normal,2.25,3.7,4.2,4.2,2.25,3.7
935310,normal,1.26,8.5,29.0,29.0,1.26,8.5
883134,little_cold,4.6,3.95,1.99,4.6,1.99,3.95
930523,normal,2.3,3.8,4.25,4.25,2.3,3.8
895651,normal,2.02,4.0,6.0,6.0,2.02,4.0
933674,normal,3.1,5.2,7.61,7.61,3.1,5.2
883122,little_cold,2.8,4.0,2.86,4.0,2.8,2.86
883115,big_cold,3.01,3.75,3.18,3.75,3.01,3.18
926481,normal,2.97,3.6,3.48,3.6,2.97,3.48
883133,normal,1.35,6.6,13.0,13.0,1.35,6.6
891747,normal,1.52,8.0,15.0,15.0,1.52,8.0
905038,big_cold,2.55,3.65,3.75,3.75,2.55,3.65
936980,little_cold,2.58,3.3,3.81,3.81,2.58,3.3
885197,little_cold,2.55,3.8,3.33,3.8,2.55,3.33
885193,little_cold,2.9,3.8,2.8,3.8,2.8,2.9
875682,normal,2.67,3.5,4.2,4.2,2.67,3.5
926514,little_cold,1.7,5.5,8.0,8.0,1.7,5.5
941831,big_cold,2.4,3.54,3.65,3.65,2.4,3.54
926492,normal,7.5,4.75,1.62,7.5,1.62,4.75
880757,normal,2.7,3.7,3.1,3.7,2.7,3.1
877756,little_cold,2.02,4.48,6.04,6.04,2.02,4.48
936003,big_cold,2.93,3.32,3.1,3.32,2.93,3.1
877749,normal,3.1,3.5,2.9,3.5,2.9,3.1
946515,big_cold,2.3,3.65,3.6,3.65,2.3,3.6
893115,little_cold,2.31,3.3,3.85,3.85,2.31,3.3
877759,big_cold,2.77,3.58,3.5,3.58,2.77,3.5
931515,normal,1.42,5.5,13.0,13.0,1.42,5.5
889056,little_cold,3.3,3.8,2.43,3.8,2.43,3.3
950254,big_cold,2.32,3.55,4.22,4.22,2.32,3.55
936330,normal,1.48,4.5,11.0,11.0,1.48,4.5
936328,big_cold,2.7,3.45,3.95,3.95,2.7,3.45
937897,normal,2.0,3.65,4.55,4.55,2.0,3.65
947888,little_cold,1.7,4.4,7.2,7.2,1.7,4.4
947887,normal,1.86,4.5,5.0,5.0,1.86,4.5
933701,big_cold,1.33,9.0,12.0,12.0,1.33,9.0
889055,little_cold,2.5,3.65,3.0,3.65,2.5,3.0
947874,normal,3.4,3.22,3.25,3.4,3.22,3.25
935654,normal,1.4,6.01,13.25,13.25,1.4,6.01
889061,big_cold,2.5,3.6,3.3,3.6,2.5,3.3
949478,big_cold,1.95,3.65,4.5,4.5,1.95,3.65
947867,normal,6.0,4.0,2.12,6.0,2.12,4.0
950252,normal,2.2,3.45,3.85,3.85,2.2,3.45
889064,normal,1.79,4.0,5.35,5.35,1.79,4.0
943273,normal,1.5,5.0,11.19,11.19,1.5,5.0
936329,big_cold,4.5,3.6,3.0,4.5,3.0,3.6
946530,normal,1.94,4.0,4.85,4.85,1.94,4.0
889065,little_cold,1.65,4.14,8.5,8.5,1.65,4.14
930547,big_cold,2.63,3.6,3.5,3.6,2.63,3.5
936331,normal,3.42,3.55,2.5,3.55,2.5,3.42
929136,little_cold,2.26,4.0,3.6,4.0,2.26,3.6
889058,big_cold,5.9,4.35,1.95,5.9,1.95,4.35
933938,normal,5.64,4.25,1.75,5.64,1.75,4.25
875587,normal,2.47,3.3,3.5,3.5,2.47,3.3
896995,normal,1.35,6.9,14.0,14.0,1.35,6.9
933618,normal,1.61,4.2,8.0,8.0,1.61,4.2
875583,normal,2.01,3.5,5.6,5.6,2.01,3.5
876670,little_cold,2.55,3.8,3.2,3.8,2.55,3.2
886298,normal,3.1,3.7,2.93,3.7,2.93,3.1
933338,normal,3.25,3.6,3.38,3.6,3.25,3.38
933935,little_cold,1.7,3.8,6.0,6.0,1.7,3.8
933609,normal,2.12,4.0,4.0,4.0,2.12,4.0
893027,little_cold,2.3,3.6,3.92,3.92,2.3,3.6
927879,normal,4.75,4.04,3.3,4.75,3.3,4.04
933605,little_cold,2.35,3.85,4.12,4.12,2.35,3.85
933941,normal,1.57,5.25,7.5,7.5,1.57,5.25
883104,normal,2.38,4.05,3.71,4.05,2.38,3.71
933610,big_cold,2.69,3.55,3.22,3.55,2.69,3.22
883054,little_cold,2.5,4.0,2.9,4.0,2.5,2.9
885103,big_cold,2.65,3.5,3.35,3.5,2.65,3.35
896212,big_cold,6.35,4.15,1.8,6.35,1.8,4.15
884798,normal,2.24,3.5,3.85,3.85,2.24,3.5
883059,little_cold,1.5,4.89,8.4,8.4,1.5,4.89
895579,normal,1.23,8.4,21.0,21.0,1.23,8.4
931868,big_cold,2.1,3.76,5.3,5.3,2.1,3.76
885106,big_cold,2.65,3.41,3.3,3.41,2.65,3.3
884428,normal,3.15,3.6,2.67,3.6,2.67,3.15
933619,little_cold,2.31,3.97,4.7,4.7,2.31,3.97
930911,little_cold,2.2,3.7,3.75,3.75,2.2,3.7
933606,normal,2.5,3.75,2.8,3.75,2.5,2.8
933936,little_cold,7.5,4.55,1.6,7.5,1.6,4.55
931315,big_cold,2.42,3.6,3.4,3.6,2.42,3.4
930465,normal,1.11,17.0,67.0,67.0,1.11,17.0
881123,little_cold,4.83,3.95,1.96,4.83,1.96,3.95
879998,normal,2.2,3.65,4.4,4.4,2.2,3.65
931870,normal,1.95,4.0,7.6,7.6,1.95,4.0
880631,normal,1.86,3.8,5.01,5.01,1.86,3.8
933607,normal,2.95,3.8,2.82,3.8,2.82,2.95
931353,big_cold,2.32,4.0,4.2,4.2,2.32,4.0
875588,little_cold,3.2,3.15,3.8,3.8,3.15,3.2
933608,little_cold,2.65,4.0,2.72,4.0,2.65,2.72
930450,little_cold,1.85,3.75,4.55,4.55,1.85,3.75
875585,big_cold,3.35,3.2,2.61,3.35,2.61,3.2
933603,little_cold,3.1,3.75,2.3,3.75,2.3,3.1
875586,little_cold,2.34,3.15,4.0,4.0,2.34,3.15
883101,little_cold,1.41,6.1,11.5,11.5,1.41,6.1
904922,big_cold,2.65,3.15,3.5,3.5,2.65,3.15
933937,big_cold,1.55,4.9,6.0,6.0,1.55,4.9
923211,big_cold,2.15,3.8,4.1,4.1,2.15,3.8
883052,big_cold,1.6,4.65,6.7,6.7,1.6,4.65
875590,little_cold,2.05,3.5,4.75,4.75,2.05,3.5
919136,little_cold,3.15,3.3,3.57,3.57,3.15,3.3
883048,normal,1.5,4.95,8.5,8.5,1.5,4.95
931081,normal,2.62,3.7,3.44,3.7,2.62,3.44
883089,big_cold,1.73,4.51,6.0,6.0,1.73,4.51
884463,normal,1.83,3.85,6.0,6.0,1.83,3.85
891630,normal,2.95,3.35,2.92,3.35,2.92,2.95
885108,big_cold,2.73,3.5,3.5,3.5,2.73,3.5
933617,normal,1.93,4.0,4.8,4.8,1.93,4.0
875580,little_cold,3.3,3.2,4.27,4.27,3.2,3.3
883094,normal,2.84,3.95,2.74,3.95,2.74,2.84
874955,normal,8.5,4.6,1.65,8.5,1.65,4.6
933604,big_cold,1.61,4.05,6.5,6.5,1.61,4.05
931463,normal,6.0,3.8,1.83,6.0,1.83,3.8
935572,normal,3.3,4.33,2.56,4.33,2.56,3.3
883097,normal,8.8,5.6,1.47,8.8,1.47,5.6
875595,big_cold,2.85,3.2,3.25,3.25,2.85,3.2
891640,normal,3.11,3.45,3.25,3.45,3.11,3.25
876460,big_cold,2.3,3.52,3.62,3.62,2.3,3.52
875597,normal,2.42,3.22,3.95,3.95,2.42,3.22
875601,little_cold,3.64,3.2,2.7,3.64,2.7,3.2
935834,normal,4.2,3.7,2.07,4.2,2.07,3.7
893035,big_cold,2.29,3.45,4.75,4.75,2.29,3.45
895594,normal,1.17,10.5,36.0,36.0,1.17,10.5
883081,normal,1.92,4.6,6.62,6.62,1.92,4.6
883075,normal,3.35,3.9,2.5,3.9,2.5,3.35
875600,big_cold,2.76,3.3,3.25,3.3,2.76,3.25
883065,normal,2.78,3.6,2.67,3.6,2.67,2.78
935835,big_cold,1.67,6.5,9.0,9.0,1.67,6.5
874954,little_cold,7.25,4.57,1.76,7.25,1.76,4.57
935758,normal,1.65,5.03,6.19,6.19,1.65,5.03
885112,little_cold,1.77,3.95,6.6,6.6,1.77,3.95
931433,little_cold,2.88,3.4,2.81,3.4,2.81,2.88
876442,little_cold,3.1,3.5,2.74,3.5,2.74,3.1
897002,normal,1.2,11.5,31.0,31.0,1.2,11.5
931076,little_cold,3.16,3.71,2.63,3.71,2.63,3.16
896219,normal,2.75,3.5,3.85,3.85,2.75,3.5
883084,little_cold,2.35,3.7,3.32,3.7,2.35,3.32
875593,normal,2.42,3.35,3.8,3.8,2.42,3.35
886309,normal,10.05,5.2,1.46,10.05,1.46,5.2
